GTIN,codigo_producto
89833,89833
89834,89834
89835,89835
89836,89836
89837,89837
89838,89838
89839,89839
89840,89840
89841,89841
89842,89842
89843,89843
89844,89844
89845,89845
89846,89846
89847,89847
89848,89848
89849,89849
89850,89850
89851,89851
898515001106,93712
89852,89852
89853,89853
89854,89854
89855,89855
89856,89856
89857,89857
89858,89858
89859,89859
89860,89860
89861,89861
89862,89862
89863,89863
89864,89864
89865,89865
89866,89866
89867,89867
89868,89868
89869,89869
89870,89870
89871,89871
89872,89872
89873,89873
89874,89874
89875,89875
89876,89876
89877,89877
89878,89878
89879,89879
89880,89880
89881,89881
89882,89882
89883,89883
89884,89884
89885,89885
89886,89886
89887,89887
89888,89888
89889,89889
89890,89890
89891,89891
89892,89892
89893,89893
89894,89894
89895,89895
89896,89896
89897,89897
89898,89898
89899,89899
89900,89900
89901,89901
89902,89902
89903,89903
89904,89904
89905,89905
89906,89906
89907,89907
89908,89908
89909,89909
89910,89910
89911,89911
89912,89912
89913,89913
89914,89914
89915,89915
89916,89916
89917,89917
89918,89918
89919,89919
89920,89920
89921,89921
89922,89922
89923,89923
89924,89924
89925,89925
89926,89926
89927,89927
89928,89928
89929,89929
89930,89930
89931,89931
89932,89932
89933,89933
89934,89934
89935,89935
89936,89936
89937,89937
89938,89938
89939,89939
89940,89940
89941,89941
89942,89942
89943,89943
89944,89944
89945,89945
89946,89946
89947,89947
89948,89948
89949,89949
89950,89950
89951,89951
89952,89952
89953,89953
89954,89954
89955,89955
89956,89956
89957,89957
89958,89958
89959,89959
89960,89960
89961,89961
89962,89962
89963,89963
89964,89964
89965,89965
89966,89966
89967,89967
89968,89968
89969,89969
89970,89970
89971,89971
89972,89972
89973,89973
89974,89974
89975,89975
89976,89976
89977,89977
89978,89978
89979,89979
89980,89980
89981,89981
89982,89982
89983,89983
89984,89984
89985,89985
89986,89986
89987,89987
89988,89988
89989,89989
89990,89990
89991,89991
89992,89992
89993,89993
89994,89994
89995,89995
89996,89996
89997,89997
89998,89998
89999,89999
90000,90000
90001,90001
90002,90002
90003,90003
90004,90004
90005,90005
90006,90006
90007,90007
90008,90008
90009,90009
90010,90010
90011,90011
90012,90012
90013,90013
90014,90014
90015,90015
90016,90016
90017,90017
90018,90018
90019,90019
90020,90020
90021,90021
90022,90022
9002240000018,98795
9002240001015,92304
9002260014477,78951
90023,90023
90024,90024
9002490100070,85065
90025,90025
90026,90026
90027,90027
90028,90028
90029,90029
90030,90030
90031,90031
9003165676890,98462
90032,90032
90033,90033
90034,90034
90035,90035
90036,90036
90037,90037
90038,90038
90039,90039
90040,90040
90041,90041
90042,90042
90043,90043
90044,90044
90045,90045
90046,90046
90047,90047
90048,90048
90049,90049
90050,90050
90051,90051
90052,90052
90053,90053
90054,90054
90055,90055
90056,90056
90057,90057
90058,90058
90059,90059
90060,90060
90061,90061
90062,90062
90063,90063
90064,90064
90065,90065
90066,90066
90067,90067
90068,90068
90069,90069
90070,90070
90071,90071
90072,90072
90073,90073
90074,90074
90075,90075
90076,90076
90077,90077
90078,90078
90079,90079
90080,90080
90081,90081
90082,90082
90083,90083
90084,90084
90085,90085
90086,90086
90087,90087
90088,90088
90089,90089
90090,90090
90091,90091
90092,90092
90093,90093
90094,90094
90095,90095
90096,90096
90097,90097
90098,90098
90099,90099
90100,90100
90101,90101
90102,90102
90103,90103
90104,90104
90105,90105
90106,90106
90107,90107
90108,90108
90109,90109
90110,90110
90111,90111
90112,90112
90113,90113
90114,90114
90115,90115
90116,90116
90117,90117
90118,90118
90119,90119
90120,90120
90121,90121
90122,90122
90123,90123
90124,90124
90125,90125
90126,90126
90127,90127
90128,90128
90129,90129
90130,90130
90131,90131
90132,90132
90133,90133
90134,90134
90135,90135
90136,90136
90137,90137
90138,90138
90139,90139
90140,90140
90141,90141
90142,90142
90143,90143
90144,90144
90145,90145
90146,90146
90147,90147
90148,90148
90149,90149
90150,90150
90151,90151
90152,90152
90153,90153
90154,90154
90155,90155
90156,90156
90157,90157
90158,90158
90159,90159
90160,90160
90161,90161
90162,90162
90163,90163
90164,90164
90165,90165
90166,90166
90167,90167
90168,90168
90169,90169
90170,90170
90171,90171
90172,90172
90173,90173
90174,90174
90175,90175
90176,90176
90177,90177
90178,90178
90179,90179
90180,90180
90181,90181
90182,90182
90183,90183
90184,90184
90185,90185
90186,90186
90187,90187
90188,90188
90189,90189
90190,90190
90191,90191
90192,90192
90193,90193
90194,90194
90195,90195
90196,90196
90197,90197
90198,90198
90199,90199
90200,90200
90201,90201
90202,90202
90203,90203
90204,90204
90205,90205
90206,90206
90207,90207
90208,90208
90209,90209
90210,90210
90211,90211
90212,90212
90213,90213
90214,90214
90215,90215
90216,90216
90217,90217
90218,90218
90219,90219
90220,90220
90221,90221
90222,90222
90223,90223
90224,90224
90225,90225
90226,90226
90227,90227
90228,90228
90229,90229
90230,90230
90231,90231
90232,90232
90233,90233
90234,90234
90235,90235
90236,90236
90237,90237
90238,90238
90239,90239
90240,90240
90241,90241
90242,90242
90243,90243
90244,90244
90245,90245
90246,90246
90247,90247
90248,90248
90249,90249
90250,90250
90251,90251
90252,90252
90253,90253
90254,90254
90255,90255
90256,90256
90257,90257
90258,90258
90259,90259
90260,90260
90261,90261
90262,90262
90263,90263
90264,90264
90265,90265
90266,90266
90267,90267
90268,90268
90269,90269
90270,90270
90271,90271
90272,90272
90273,90273
90274,90274
90275,90275
90276,90276
90277,90277
90278,90278
90279,90279
90280,90280
90281,90281
90282,90282
90283,90283
90284,90284
90285,90285
90286,90286
90287,90287
90288,90288
90289,90289
90290,90290
90291,90291
90292,90292
90293,90293
90294,90294
90295,90295
90296,90296
90297,90297
90298,90298
90299,90299
90300,90300
90301,90301
90302,90302
90303,90303
90304,90304
90305,90305
90306,90306
90307,90307
90308,90308
90309,90309
90310,90310
90311,90311
90312,90312
90313,90313
90314,90314
90315,90315
90316,90316
90317,90317
90318,90318
90319,90319
90320,90320
90321,90321
90322,90322
90323,90323
90324,90324
90325,90325
90326,90326
90327,90327
90328,90328
90329,90329
90330,90330
90331,90331
90332,90332
90333,90333
90334,90334
90335,90335
90336,90336
90337,90337
90338,90338
90339,90339
90340,90340
90341,90341
90342,90342
90343,90343
90344,90344
90345,90345
90346,90346
90347,90347
90348,90348
90349,90349
90350,90350
90351,90351
90352,90352
90353,90353
90354,90354
90355,90355
90356,90356
90357,90357
90358,90358
90359,90359
90360,90360
90361,90361
90362,90362
90363,90363
90364,90364
90365,90365
90366,90366
90367,90367
90368,90368
90369,90369
90370,90370
90371,90371
90372,90372
90373,90373
90374,90374
90375,90375
90376,90376
90377,90377
90378,90378
90379,90379
90380,90380
90381,90381
90382,90382
90425,90425
90426,90426
90427,90427
90428,90428
90429,90429
90430,90430
90431,90431
90432,90432
90433,90433
90434,90434
90435,90435
90436,90436
90437,90437
90438,90438
90439,90439
90440,90440
90441,90441
90442,90442
90443,90443
90444,90444
90445,90445
90446,90446
90447,90447
90448,90448
90449,90449
90450,90450
90451,90451
90452,90452
90453,90453
90454,90454
90455,90455
90456,90456
90457,90457
90458,90458
90459,90459
90460,90460
90461,90461
90462,90462
90463,90463
90464,90464
90465,90465
90466,90466
90467,90467
90468,90468
90469,90469
90470,90470
90471,90471
90472,90472
90473,90473
90474,90474
90475,90475
90476,90476
90477,90477
90478,90478
90479,90479
90480,90480
90481,90481
90482,90482
90483,90483
90484,90484
90485,90485
90486,90486
90487,90487
90488,90488
90489,90489
90490,90490
90491,90491
90492,90492
90493,90493
90494,90494
90495,90495
90496,90496
90497,90497
90498,90498
90499,90499
90500,90500
90501,90501
90502,90502
90503,90503
90504,90504
90505,90505
90506,90506
90507,90507
90508,90508
90509,90509
90510,90510
90511,90511
90512,90512
90513,90513
90514,90514
90515,90515
90516,90516
90517,90517
90518,90518
90519,90519
90520,90520
90521,90521
90522,90522
90523,90523
90524,90524
90525,90525
90526,90526
90527,90527
90528,90528
90529,90529
90530,90530
90531,90531
90532,90532
90533,90533
90534,90534
90535,90535
90536,90536
90537,90537
90538,90538
90539,90539
90540,90540
90541,90541
90542,90542
90543,90543
90544,90544
90545,90545
90546,90546
90547,90547
90548,90548
90549,90549
90550,90550
90551,90551
90552,90552
90553,90553
90554,90554
90555,90555
90556,90556
90557,90557
90558,90558
90559,90559
90560,90560
90561,90561
90562,90562
90563,90563
90564,90564
90565,90565
90566,90566
90567,90567
90568,90568
90569,90569
90570,90570
90571,90571
90572,90572
90573,90573
90574,90574
90575,90575
90576,90576
90577,90577
90578,90578
90579,90579
90580,90580
90581,90581
90582,90582
90583,90583
90584,90584
90585,90585
90586,90586
90587,90587
90588,90588
90589,90589
90590,90590
90591,90591
90592,90592
90593,90593
90594,90594
90595,90595
90596,90596
90597,90597
90598,90598
90599,90599
90600,90600
90601,90601
90602,90602
90603,90603
90604,90604
90605,90605
90606,90606
90607,90607
90608,90608
90609,90609
90610,90610
90611,90611
90612,90612
90613,90613
90614,90614
90615,90615
90616,90616
90617,90617
90618,90618
90619,90619
90620,90620
90621,90621
90622,90622
90623,90623
90624,90624
90625,90625
90626,90626
90627,90627
90628,90628
90629,90629
90630,90630
90631,90631
90632,90632
90633,90633
90634,90634
90635,90635
90636,90636
90637,90637
90638,90638
90639,90639
90640,90640
90641,90641
90642,90642
90643,90643
90644,90644
90645,90645
90646,90646
90647,90647
90648,90648
90649,90649
90650,90650
90651,90651
90652,90652
90653,90653
90654,90654
90655,90655
90656,90656
90657,90657
90658,90658
90659,90659
90660,90660
90661,90661
90662,90662
90663,90663
90664,90664
90665,90665
90666,90666
90667,90667
90668,90668
90669,90669
90670,90670
90671,90671
90672,90672
90673,90673
90674,90674
90675,90675
90676,90676
90677,90677
90678,90678
90679,90679
90680,90680
90681,90681
90682,90682
90683,90683
90684,90684
90685,90685
90686,90686
90687,90687
90688,90688
90689,90689
90690,90690
90691,90691
90692,90692
90693,90693
90694,90694
90695,90695
90696,90696
90697,90697
90698,90698
90699,90699
90700,90700
90701,90701
90702,90702
90703,90703
90704,90704
90705,90705
90706,90706
90707,90707
90708,90708
90709,90709
90710,90710
90711,90711
90712,90712
90713,90713
90714,90714
90715,90715
90716,90716
90717,90717
90718,90718
90719,90719
90720,90720
90721,90721
90722,90722
90723,90723
90724,90724
90725,90725
90726,90726
90727,90727
90728,90728
90729,90729
90730,90730
90731,90731
90732,90732
90733,90733
90734,90734
90735,90735
90736,90736
90737,90737
90738,90738
90739,90739
90740,90740
90741,90741
90742,90742
90743,90743
90744,90744
90745,90745
90746,90746
90747,90747
90748,90748
90749,90749
90750,90750
90751,90751
90752,90752
90753,90753
90754,90754
90755,90755
90756,90756
90757,90757
90758,90758
90759,90759
90760,90760
90761,90761
90762,90762
90763,90763
90764,90764
90765,90765
90766,90766
90767,90767
90768,90768
90769,90769
90770,90770
90771,90771
90772,90772
90773,90773
90774,90774
90775,90775
90776,90776
90777,90777
90778,90778
90779,90779
90780,90780
90781,90781
90782,90782
90783,90783
90784,90784
90785,90785
90786,90786
90787,90787
90788,90788
90789,90789
90790,90790
90791,90791
90792,90792
90793,90793
90794,90794
90795,90795
90796,90796
90797,90797
90798,90798
90799,90799
90800,90800
90801,90801
90802,90802
90803,90803
90804,90804
90805,90805
90806,90806
90807,90807
90808,90808
90809,90809
90810,90810
90811,90811
90812,90812
90813,90813
90814,90814
90815,90815
90816,90816
90817,90817
90818,90818
90819,90819
90820,90820
90821,90821
90822,90822
90823,90823
90824,90824
90825,90825
90826,90826
90827,90827
90828,90828
90829,90829
90830,90830
90831,90831
90832,90832
90833,90833
90834,90834
90835,90835
90836,90836
90837,90837
90838,90838
90839,90839
90840,90840
90841,90841
90842,90842
90843,90843
90844,90844
90845,90845
90846,90846
90847,90847
90848,90848
90849,90849
90850,90850
90851,90851
90852,90852
90853,90853
90854,90854
90855,90855
90856,90856
90857,90857
90858,90858
90859,90859
90860,90860
90861,90861
90862,90862
90863,90863
90864,90864
90865,90865
90866,90866
90867,90867
90868,90868
90869,90869
90870,90870
90871,90871
90872,90872
90873,90873
90874,90874
90875,90875
90876,90876
90877,90877
90878,90878
90879,90879
90880,90880
90881,90881
90882,90882
90883,90883
90884,90884
90885,90885
90886,90886
90887,90887
90888,90888
90889,90889
90890,90890
90891,90891
90892,90892
90893,90893
90894,90894
90895,90895
90897,90897
90898,90898
90899,90899
90900,90900
90901,90901
90902,90902
90903,90903
90904,90904
90905,90905
90906,90906
90907,90907
90908,90908
90909,90909
90910,90910
90911,90911
90912,90912
90913,90913
90914,90914
90915,90915
90916,90916
90917,90917
90918,90918
90919,90919
90920,90920
90921,90921
90922,90922
90923,90923
90924,90924
90925,90925
90926,90926
90927,90927
90928,90928
90929,90929
90930,90930
90931,90931
90932,90932
90933,90933
90934,90934
90935,90935
90936,90936
90937,90937
90938,90938
90939,90939
90940,90940
90941,90941
90942,90942
90943,90943
90944,90944
90945,90945
90946,90946
90947,90947
90948,90948
90949,90949
90950,90950
90951,90951
90952,90952
90953,90953
90954,90954
90955,90955
90956,90956
90957,90957
90958,90958
90959,90959
90960,90960
90961,90961
90962,90962
90963,90963
90964,90964
90965,90965
90966,90966
90967,90967
90968,90968
90969,90969
90970,90970
90971,90971
90972,90972
90973,90973
90974,90974
90975,90975
90976,90976
90977,90977
90978,90978
90979,90979
90980,90980
90981,90981
90982,90982
90983,90983
90984,90984
90985,90985
90986,90986
90987,90987
90988,90988
90989,90989
90990,90990
90991,90991
90992,90992
90993,90993
90994,90994
90995,90995
90996,90996
90997,90997
90998,90998
90999,90999
91000,91000
91001,91001
91002,91002
91003,91003
91004,91004
91005,91005
91006,91006
91007,91007
91008,91008
91009,91009
91010,91010
91011,91011
91012,91012
91013,91013
91014,91014
91015,91015
91016,91016
91017,91017
91018,91018
91019,91019
91020,91020
91021,91021
91022,91022
91023,91023
91024,91024
91025,91025
91026,91026
91027,91027
91028,91028
91029,91029
91030,91030
91031,91031
91032,91032
91033,91033
91034,91034
91035,91035
91036,91036
91037,91037
91038,91038
91039,91039
91040,91040
91041,91041
91042,91042
91043,91043
91044,91044
91045,91045
91046,91046
91047,91047
91048,91048
91049,91049
91050,91050
91051,91051
91052,91052
91053,91053
91054,91054
91055,91055
91056,91056
91057,91057
91058,91058
91059,91059
91060,91060
91061,91061
91062,91062
91063,91063
91064,91064
91065,91065
91066,91066
91067,91067
91068,91068
91069,91069
91070,91070
91071,91071
91072,91072
91073,91073
91074,91074
91075,91075
91076,91076
91077,91077
91078,91078
91079,91079
91080,91080
91081,91081
91082,91082
91083,91083
91084,91084
91085,91085
91086,91086
91087,91087
91088,91088
91089,91089
91090,91090
91091,91091
91092,91092
91093,91093
91094,91094
91095,91095
91096,91096
91097,91097
91098,91098
91099,91099
91100,91100
91101,91101
91102,91102
91103,91103
91104,91104
91105,91105
91106,91106
91107,91107
91108,91108
91109,91109
91110,91110
91111,91111
91112,91112
91113,91113
91114,91114
91115,91115
91116,91116
91117,91117
91118,91118
91119,91119
91120,91120
91121,91121
91122,91122
91123,91123
91124,91124
91125,91125
91126,91126
91127,91127
91128,91128
91129,91129
91130,91130
91131,91131
91132,91132
91133,91133
91134,91134
91135,91135
91136,91136
91137,91137
91138,91138
91139,91139
91140,91140
91141,91141
91142,91142
91143,91143
91144,91144
91145,91145
91146,91146
91147,91147
91148,91148
91149,91149
91150,91150
91151,91151
91152,91152
91153,91153
91154,91154
91155,91155
91156,91156
91157,91157
91158,91158
91159,91159
91160,91160
91161,91161
91162,91162
91163,91163
91164,91164
91165,91165
91166,91166
91167,91167
91168,91168
91169,91169
91170,91170
91171,91171
91172,91172
91173,91173
91174,91174
91175,91175
91176,91176
91177,91177
91178,91178
91179,91179
91180,91180
91181,91181
91182,91182
91183,91183
91184,91184
91185,91185
91186,91186
91187,91187
91188,91188
91189,91189
91190,91190
91191,91191
91192,91192
91193,91193
91194,91194
91195,91195
91196,91196
91197,91197
91198,91198
91199,91199
91200,91200
91201,91201
91202,91202
91203,91203
91204,91204
91205,91205
91206,91206
91207,91207
91208,91208
91209,91209
91210,91210
91211,91211
91212,91212
91213,91213
91214,91214
91215,91215
91216,91216
91217,91217
91218,91218
91219,91219
91220,91220
91221,91221
91222,91222
91223,91223
91224,91224
91225,91225
91226,91226
91227,91227
91228,91228
91229,91229
91230,91230
91231,91231
91232,91232
91233,91233
91234,91234
91235,91235
91236,91236
91237,91237
91238,91238
91239,91239
91240,91240
91241,91241
91242,91242
91243,91243
91244,91244
91245,91245
91246,91246
91247,91247
91248,91248
